iter	RMSE
1500	0.003812882649
1501	0.003797478776
1502	0.003787459288
1503	0.003782417936
1504	0.003770714644
1505	0.003758641336
1506	0.00375651053
1507	0.003750138684
1508	0.003749422367
1509	0.003747041671
1510	0.003734761564
1511	0.003725732834
1512	0.003718516436
1513	0.003717264237
1514	0.003711987927
1515	0.003700532612
1516	0.003697504256
1517	0.003688851889
1518	0.003685643643
1519	0.003676241055
1520	0.003662546995
1521	0.003646543833
1522	0.003638899872
1523	0.003625683354
1524	0.003614741211
1525	0.003608210315
1526	0.003603894249
1527	0.003600928024
1528	0.003584855122
1529	0.00356687244
1530	0.003555523547
1531	0.003553717322
1532	0.003551025707
1533	0.003549299175
1534	0.003543302629
1535	0.003534783195
1536	0.003530421698
1537	0.003525856131
1538	0.003521827682
1539	0.003507424365
1540	0.003497296845
1541	0.00348781016
1542	0.003469987142
1543	0.003463730739
1544	0.003454313918
1545	0.003442842593
1546	0.003440126044
1547	0.003433846779
1548	0.003429653066
1549	0.003422717401
1550	0.003400013895
1551	0.003388149123
1552	0.003386055918
1553	0.003381208489
1554	0.003367363032
1555	0.003361728322
1556	0.003351629532
1557	0.003349316701
1558	0.003341866525
1559	0.003331836529
1560	0.003326133648
1561	0.003323075833
1562	0.003314231137
1563	0.003305462197
1564	0.003303971162
1565	0.003287457318
1566	0.003271828292
1567	0.003266052617
1568	0.003262921768
1569	0.003252911979
1570	0.003250426416
1571	0.003246356922
1572	0.003233536936
1573	0.003231912108
1574	0.003228371563
1575	0.003223446196
1576	0.003218396267
1577	0.003215376926
1578	0.003199459336
1579	0.003195847219
1580	0.003194311712
1581	0.003191701834
1582	0.003187704461
1583	0.003186718759
1584	0.003185466549
1585	0.003182526293
1586	0.003179999585
1587	0.003177228085
1588	0.003171156372
1589	0.003167584037
1590	0.003162532594
1591	0.003159618784
1592	0.003156537092
1593	0.00315260975
1594	0.003151402816
1595	0.003146353449
1596	0.003140653891
1597	0.003134351172
1598	0.003133740846
1599	0.003131495361
1600	0.003128641328
1601	0.003124923191
1602	0.003119303524
1603	0.00311188364
1604	0.003105928714
1605	0.003102520625
1606	0.003099475181
1607	0.003097932442
1608	0.003090060528
1609	0.003083904205
1610	0.003082836373
1611	0.00308063558
1612	0.003074911529
1613	0.003067794595
1614	0.00305869726
1615	0.003056394966
1616	0.00305446253
1617	0.003045195695
1618	0.003042525808
1619	0.003033894626
1620	0.003027159979
1621	0.003024135923
1622	0.003019790574
1623	0.003018043819
1624	0.00301510313
1625	0.003011973918
1626	0.003009683787
1627	0.003004811559
1628	0.002995733351
1629	0.002992626349
1630	0.002987778669
1631	0.00298506537
1632	0.002983006462
1633	0.002979017202
1634	0.00297528953
1635	0.002969879276
1636	0.002966469382
1637	0.002961863542
1638	0.00295667815
1639	0.0029527028
1640	0.002946673255
1641	0.002940910643
1642	0.002934810673
1643	0.002931593538
1644	0.0029267451
1645	0.002923319073
1646	0.002914094648
1647	0.002900770414
1648	0.002898196634
1649	0.002893344502
1650	0.002888268093
1651	0.002886090662
1652	0.002880952449
1653	0.00286959983
1654	0.002867879492
1655	0.002866383829
1656	0.002865456236
1657	0.002860823693
1658	0.002851567197
1659	0.002848580824
1660	0.002845515679
1661	0.00283909822
1662	0.002838532382
1663	0.002835847423
1664	0.0028237963
1665	0.002818851751
1666	0.00281691544
1667	0.002812442195
1668	0.002804220905
1669	0.002791725513
1670	0.002782924334
1671	0.0027799828
1672	0.002776459154
1673	0.002773415345
1674	0.0027609858
1675	0.002751394559
1676	0.002745016616
1677	0.002740899445
1678	0.002730971324
1679	0.002728641926
1680	0.002725035946
1681	0.002719913725
1682	0.00271194973
1683	0.002710241316
1684	0.002707443587
1685	0.00270190934
1686	0.002695506434
1687	0.00268946041
1688	0.002683159589
1689	0.002678643535
1690	0.002677173085
1691	0.00267166383
1692	0.002667702284
1693	0.002661095435
1694	0.002656348863
1695	0.002649247311
1696	0.002637341176
1697	0.00263491349
1698	0.002625540694
1699	0.002620448896
1700	0.002615310115
1701	0.002612315193
1702	0.002602724312
1703	0.002597192969
1704	0.002594291353
1705	0.00259170706
1706	0.002587537567
1707	0.002585224919
1708	0.00258113801
1709	0.002577073502
1710	0.002570469856
1711	0.002566547841
1712	0.002563387665
1713	0.00255442675
1714	0.002551871423
1715	0.002550770054
1716	0.002549462852
1717	0.002547546628
1718	0.002540734378
1719	0.002539044638
1720	0.002535805982
1721	0.002532353407
1722	0.002529230412
1723	0.002525105147
1724	0.002515232654
1725	0.002511045496
1726	0.002503604731
1727	0.002500125107
1728	0.002497540139
1729	0.002493719399
1730	0.002492318628
1731	0.00248798407
1732	0.002479064681
1733	0.002477553358
1734	0.002470977632
1735	0.002468348405
1736	0.002465938756
1737	0.002463525185
1738	0.00246117332
1739	0.002456287132
1740	0.002453884161
1741	0.002449941164
1742	0.002447738377
1743	0.002447185961
1744	0.00244620307
1745	0.002442324543
1746	0.002437023356
1747	0.002434048254
1748	0.002431046003
1749	0.002429716781
1750	0.002427692769
1751	0.002426369374
1752	0.002425624609
1753	0.002420931124
1754	0.002417388749
1755	0.002415626358
1756	0.002411068965
1757	0.002409562118
1758	0.002408412494
1759	0.002406863649
1760	0.00239782814
1761	0.002388883989
1762	0.002384017288
1763	0.002377813867
1764	0.002376598075
1765	0.002370150553
1766	0.002367195425
1767	0.002363378689
1768	0.002361692577
1769	0.002359002962
1770	0.002353856591
1771	0.002349009467
1772	0.002347356805
1773	0.002339486226
1774	0.002336224411
1775	0.002328305216
1776	0.002325428939
1777	0.002324352292
1778	0.002319022297
1779	0.002314011526
1780	0.00231138873
1781	0.00230754492
1782	0.002302538118
1783	0.002299424555
1784	0.002297548705
1785	0.00229409754
1786	0.002290472852
1787	0.002282436225
1788	0.002281328168
1789	0.002278540027
1790	0.002274288396
1791	0.002269954454
1792	0.002265439926
1793	0.002261892472
1794	0.002259846367
1795	0.00225896248
1796	0.002251203199
1797	0.002245218588
1798	0.002242849613
1799	0.002240334692
1800	0.002239672691
1801	0.002236784086
1802	0.002231183096
1803	0.002223771804
1804	0.002222729387
1805	0.002218163136
1806	0.002216778867
1807	0.002213712101
1808	0.002212619967
1809	0.002209644145
1810	0.002206824529
1811	0.002204715253
1812	0.002202849655
1813	0.002195337222
1814	0.002185711795
1815	0.002181637881
1816	0.002181125919
1817	0.002170051953
1818	0.002168507759
1819	0.00216413893
1820	0.002162255257
1821	0.00215943449
1822	0.002153911991
1823	0.002152346334
1824	0.002148564266
1825	0.002146978703
1826	0.002140875808
1827	0.002138400531
1828	0.002134832271
1829	0.002132454504
1830	0.002125189371
1831	0.002123785455
1832	0.002120804092
1833	0.002114556881
1834	0.002112908869
1835	0.002111430842
1836	0.00210524022
1837	0.002099601762
1838	0.002096788412
1839	0.002095397246
1840	0.002091394193
1841	0.002089310477
1842	0.002085253088
1843	0.002084489869
1844	0.002073523541
1845	0.002061343848
1846	0.002059335954
1847	0.002053933916
1848	0.002051372541
1849	0.002049271052
1850	0.002044947499
1851	0.00204244547
1852	0.002040717068
1853	0.002037702835
1854	0.002037100159
1855	0.002034033737
1856	0.002022648342
1857	0.002013070113
1858	0.002010570982
1859	0.002009746888
1860	0.00200359438
1861	0.002001015314
1862	0.001995678658
1863	0.001993876704
1864	0.001992467204
1865	0.00199131929
1866	0.00199006227
1867	0.00198659662
1868	0.001984039325
1869	0.001979434062
1870	0.001977915864
1871	0.001971529333
1872	0.001969521925
1873	0.001968653788
1874	0.001963177121
1875	0.001958577089
1876	0.001955904469
1877	0.001952366464
1878	0.00194807354
1879	0.001947954659
1880	0.001944522091
1881	0.001939308965
1882	0.001936488888
1883	0.001932578337
1884	0.001929137042
1885	0.001927780613
1886	0.001925662757
1887	0.00192375223
1888	0.001914543698
1889	0.001904212392
1890	0.001902257827
1891	0.001900989377
1892	0.001898818892
1893	0.001897781703
1894	0.001892528
1895	0.00189130891
1896	0.001888291594
1897	0.001887757685
1898	0.001885813035
1899	0.00188330566
1900	0.001872220359
1901	0.001865203084
1902	0.001864296979
1903	0.001862676375
1904	0.001861869346
1905	0.001857273909
1906	0.001856291168
1907	0.001850279925
1908	0.001847380307
1909	0.001843711438
1910	0.001838769001
1911	0.001836535368
1912	0.001832549282
1913	0.001832030523
1914	0.001827609684
1915	0.001823667744
1916	0.001816592957
1917	0.001811609865
1918	0.001809032086
1919	0.001799352738
1920	0.001795340883
1921	0.001790504848
1922	0.001789801668
1923	0.001786521079
1924	0.001783801935
1925	0.001781088703
1926	0.001780277551
1927	0.001777781316
1928	0.001774261934
1929	0.001769138096
1930	0.001765294443
1931	0.001763835133
1932	0.001762801699
1933	0.00175399133
1934	0.00175335858
1935	0.00174862114
1936	0.001746921141
1937	0.001745736112
1938	0.001741668386
1939	0.001739950538
1940	0.001738141896
1941	0.001731913587
1942	0.001728541023
1943	0.001727689309
1944	0.001725085782
1945	0.001724593223
1946	0.001723243156
1947	0.001722457505
1948	0.001719604386
1949	0.001714871029
1950	0.001714460454
1951	0.001706648659
1952	0.001705784399
1953	0.001704291486
1954	0.001698699252
1955	0.001693133472
1956	0.001690811694
1957	0.00168339318
1958	0.001682645843
1959	0.001681061104
1960	0.00167980765
1961	0.00167400938
1962	0.001672832104
1963	0.001667497831
1964	0.00166457256
1965	0.001658859847
1966	0.001658238264
1967	0.001654431997
1968	0.001652451822
1969	0.001651674622
1970	0.001646637077
1971	0.001643799402
1972	0.001642230983
1973	0.001638922766
1974	0.001634577816
1975	0.001631715103
1976	0.001626515486
1977	0.001625963398
1978	0.001622556924
1979	0.001620800786
1980	0.001620361403
1981	0.001617987484
1982	0.001616516342
1983	0.001613994391
1984	0.001607665902
1985	0.001607105982
1986	0.001605051871
1987	0.001603221245
1988	0.001598432988
1989	0.001596757002
1990	0.001589104751
1991	0.001585650024
1992	0.001582464773
1993	0.001581496456
1994	0.001579077416
1995	0.001576943888
1996	0.001569406634
1997	0.001566386211
1998	0.001563745939
1999	0.001561653714
2000	0.001559457392
2001	0.001554171439
2002	0.001553086056
2003	0.001550522292
2004	0.001547437522
2005	0.001539031782
2006	0.001538148793
2007	0.001535430604
2008	0.001525305129
2009	0.001524875952
2010	0.001520723212
2011	0.0015198179
2012	0.001517971111
2013	0.001514930945
2014	0.001511808897
2015	0.001508713531
2016	0.001508259359
2017	0.001508072319
2018	0.001504965941
2019	0.001503998319
2020	0.001499858181
2021	0.001493957166
2022	0.001491961881
2023	0.001488218284
2024	0.001483358965
2025	0.001482591768
2026	0.00147979598
2027	0.001475793813
2028	0.001470254627
2029	0.00146730389
2030	0.001465905895
2031	0.001462681945
2032	0.001459657156
2033	0.001457542745
2034	0.00145574324
2035	0.001455056282
2036	0.001454848215
2037	0.001451471961
2038	0.001450286848
2039	0.001448783139
2040	0.001445647884
2041	0.001442407843
2042	0.001437397338
2043	0.001436849649
2044	0.001435575353
2045	0.001432448933
2046	0.001431516922
2047	0.001430085776
2048	0.001423702141
2049	0.001420530703
2050	0.00141913422
2051	0.001417265683
2052	0.001413767698
2053	0.001413678997
2054	0.001412139905
2055	0.001403255799
2056	0.0013997582
2057	0.001397083131
2058	0.001395179537
2059	0.00139400754
2060	0.001393708053
2061	0.001392541223
2062	0.001391387893
2063	0.001386338467
2064	0.001384942494
2065	0.001384272972
2066	0.001381156643
2067	0.001376319056
2068	0.001371784255
2069	0.001368874788
2070	0.001366925905
2071	0.001364937297
2072	0.001362599844
2073	0.001360767223
2074	0.001357574279
2075	0.001354385519
2076	0.001350766553
2077	0.001349211722
2078	0.001348047533
2079	0.00134250019
2080	0.001341827647
2081	0.001338932775
2082	0.001335951265
2083	0.001333162152
2084	0.001332629525
2085	0.001328028023
2086	0.001327448735
2087	0.001322094971
2088	0.001318061459
2089	0.001316817135
2090	0.001314387789
2091	0.00131152467
2092	0.001309869225
2093	0.001307838408
2094	0.001305578976
2095	0.001304359828
2096	0.001303190243
2097	0.001302394099
2098	0.001300620777
2099	0.001296512317
2100	0.00129603172
2101	0.001295168901
2102	0.001294657969
2103	0.001287438822
2104	0.001286557242
2105	0.001285379419
2106	0.001284603926
2107	0.001282594971
2108	0.001275299575
2109	0.001272280554
2110	0.001266441181
2111	0.001263086388
2112	0.001261708952
2113	0.001260506557
2114	0.00125914337
2115	0.001256585924
2116	0.001255518016
2117	0.001254375099
2118	0.001253487583
2119	0.001252595743
2120	0.001250452842
2121	0.001247645645
2122	0.001245207259
2123	0.001244479598
2124	0.001242752065
2125	0.001237259763
2126	0.001233455742
2127	0.001233274668
2128	0.0012321604
2129	0.00122979874
2130	0.001229178503
2131	0.001226999031
2132	0.001225984494
2133	0.001224735387
2134	0.001223456329
2135	0.001222177972
2136	0.001218762617
2137	0.001216681229
2138	0.001213906096
2139	0.00120979574
2140	0.001204126315
2141	0.001202333551
2142	0.001198470196
2143	0.001196354679
2144	0.001195766501
2145	0.001193745255
2146	0.001192816375
2147	0.001192484113
2148	0.001190837194
2149	0.001189837195
2150	0.001187212076
2151	0.001186874305
2152	0.001184487913
2153	0.001183745087
2154	0.001181969185
2155	0.001180995878
2156	0.001179178271
2157	0.001177528824
2158	0.001175312018
2159	0.001172695328
2160	0.001168354134
2161	0.001167768261
2162	0.001164850597
2163	0.001163020462
2164	0.001162193551
2165	0.001159743031
2166	0.00115883539
2167	0.001157015025
2168	0.001152936319
2169	0.001150642741
2170	0.001149579878
2171	0.001146284535
2172	0.001145908547
2173	0.001142489186
2174	0.001140420919
2175	0.001136327518
2176	0.001134779963
2177	0.001133296941
2178	0.001132359553
2179	0.001130416609
2180	0.001129551318
2181	0.001127946471
2182	0.001127147917
2183	0.001126446288
2184	0.001125114813
2185	0.001122973583
2186	0.00112107772
2187	0.001117323736
2188	0.00111540205
2189	0.001114373689
2190	0.001113090909
2191	0.001112614763
2192	0.001111813143
2193	0.00111085156
2194	0.00110758063
2195	0.001106848535
2196	0.001105993512
2197	0.001103746339
2198	0.001101512733
2199	0.001100449559
2200	0.001098880312
2201	0.00109736177
2202	0.001094027118
2203	0.001092168225
2204	0.001090075244
2205	0.001086421098
2206	0.001084087322
2207	0.001081206681
2208	0.00107951516
2209	0.001078708523
2210	0.001074615364
2211	0.001073280226
2212	0.001071471125
2213	0.001070375941
2214	0.001069867745
2215	0.001069215182
2216	0.001066721119
2217	0.001065245737
2218	0.001064809468
2219	0.001061414537
2220	0.001060029188
2221	0.001058877553
2222	0.001058251606
2223	0.001057686779
2224	0.001055944982
2225	0.001054984073
2226	0.001054672306
2227	0.001052143684
2228	0.001050657482
2229	0.001047778286
2230	0.001047165593
2231	0.001041620201
2232	0.001039298965
2233	0.001038283455
2234	0.001036708468
2235	0.001032559439
2236	0.001029942506
2237	0.001028417658
2238	0.001027122574
2239	0.001025621833
2240	0.001024133654
2241	0.001020364498
2242	0.001018726032
2243	0.001016717146
2244	0.001015608248
2245	0.001013582254
2246	0.001011150161
2247	0.001009317065
2248	0.001008303816
2249	0.001007578064
2250	0.001007170407
2251	0.001004352031
2252	0.00100276472
2253	0.001001997153
2254	0.00100138515
2255	0.001000874838
2256	0.0009976613139
2257	0.0009957997723
2258	0.0009948460209
2259	0.0009921565268
2260	0.0009865228239
2261	0.0009844964469
2262	0.0009841862694
2263	0.0009819902261
2264	0.0009795275247
2265	0.0009784622658
2266	0.0009758511218
2267	0.0009716523716
2268	0.0009695727945
2269	0.0009665472808
2270	0.0009648751271
2271	0.0009628289234
2272	0.0009623172345
2273	0.0009600894811
2274	0.0009594898954
2275	0.0009582025502
2276	0.0009574621904
2277	0.0009563867112
2278	0.0009541334033
2279	0.0009528524658
2280	0.0009520669743
2281	0.0009505312304
2282	0.0009496537359
2283	0.0009477355588
2284	0.0009455289729
2285	0.0009433626015
2286	0.0009416190636
2287	0.0009401471039
2288	0.0009398231169
2289	0.00093758445
2290	0.0009369965431
2291	0.0009352866418
2292	0.0009339030657
2293	0.000933228022
2294	0.0009313625521
2295	0.0009287450585
2296	0.0009283848515
2297	0.0009259124504
2298	0.0009254417664
2299	0.0009252101594
2300	0.0009222399692
2301	0.000920865646
2302	0.0009204444372
2303	0.0009189496864
2304	0.0009180515345
2305	0.0009172854279
2306	0.0009158566888
2307	0.0009150078143
2308	0.0009115785205
2309	0.0009089744805
2310	0.0009079764611
2311	0.0009027081336
2312	0.0009022221124
2313	0.0009009869803
2314	0.0009004039025
2315	0.0008980398724
2316	0.0008966767224
2317	0.0008949796641
2318	0.0008935936252
2319	0.0008922174191
2320	0.0008908305791
2321	0.0008897118481
2322	0.0008892196206
2323	0.0008887809468
2324	0.0008880721478
2325	0.0008850853487
2326	0.0008838351388
2327	0.0008785219327
2328	0.0008772236094
2329	0.000876515576
2330	0.0008741075537
2331	0.0008735546574
2332	0.0008732837959
2333	0.0008713894211
2334	0.0008687029402
2335	0.0008667060419
2336	0.0008656499602
2337	0.0008652243084
2338	0.0008646486759
2339	0.0008640000758
2340	0.0008616826379
2341	0.0008597580703
2342	0.0008590297194
2343	0.0008570440911
2344	0.0008557165231
2345	0.00085424861
2346	0.0008523524314
2347	0.0008515580893
2348	0.0008482325741
2349	0.0008463128371
2350	0.0008456804914
2351	0.0008442213549
2352	0.0008433812756
2353	0.0008426714495
2354	0.0008397601108
2355	0.0008387453717
2356	0.0008360004929
2357	0.0008356832824
2358	0.0008324614464
2359	0.0008293870331
2360	0.0008289405201
2361	0.0008287712393
2362	0.0008278871082
2363	0.0008258000046
2364	0.0008243220994
2365	0.0008220819401
2366	0.0008214728112
2367	0.0008200717863
2368	0.0008195145216
2369	0.000816828567
2370	0.0008141483789
2371	0.0008124891947
2372	0.0008104915631
2373	0.0008071845793
2374	0.0008067455251
2375	0.0008061925328
2376	0.0008051707673
2377	0.0008049879453
2378	0.0008042310205
2379	0.0008034310489
2380	0.0008024238012
2381	0.0008014259271
2382	0.0008010786792
2383	0.0008002245936
2384	0.0007996858234
2385	0.0007993002932
2386	0.0007987689507
2387	0.0007975792272
2388	0.0007969167462
2389	0.0007954207192
2390	0.0007933152743
2391	0.0007921858965
2392	0.0007918313396
2393	0.0007910285815
2394	0.0007897758398
2395	0.0007887136105
2396	0.0007864749163
2397	0.0007860789318
2398	0.0007827418617
2399	0.0007820481534
2400	0.0007803021501
2401	0.0007771073871
2402	0.0007742758242
2403	0.0007698302439
2404	0.0007686475493
2405	0.0007681286054
2406	0.0007670446606
2407	0.0007662496253
2408	0.0007660950701
2409	0.0007656712307
2410	0.0007645331623
2411	0.0007630750539
2412	0.0007606819044
2413	0.000760071442
2414	0.0007590757989
2415	0.0007567939934
2416	0.0007556455206
2417	0.0007545769645
2418	0.0007539822338
2419	0.0007531116522
2420	0.0007528770511
2421	0.000752131977
2422	0.0007503298653
2423	0.0007488437454
2424	0.0007468811698
2425	0.0007460616174
2426	0.0007456809769
2427	0.000745587128
2428	0.0007436224332
2429	0.0007428331097
2430	0.0007387112648
2431	0.0007372300116
2432	0.0007369172505
2433	0.0007363811313
2434	0.0007362593994
2435	0.0007356551684
2436	0.0007312472591
2437	0.0007277421612
2438	0.0007272766911
2439	0.000726392084
2440	0.0007258629911
2441	0.0007227380916
2442	0.0007222038089
2443	0.0007208936001
2444	0.0007197151283
2445	0.0007184646488
2446	0.000717874295
2447	0.0007160428575
2448	0.0007147154434
2449	0.0007140019368
2450	0.0007130284856
2451	0.0007114912713
2452	0.0007105582865
2453	0.0007086233664
2454	0.0007078976513
2455	0.0007070758973
2456	0.0007038766398
2457	0.0007030035379
2458	0.0007026625344
2459	0.000701125182
2460	0.0007003735998
2461	0.0006995073374
2462	0.0006974539451
2463	0.0006966932883
2464	0.0006954246054
2465	0.0006940786637
2466	0.0006936113215
2467	0.0006930379682
2468	0.0006905394425
2469	0.000689811092
2470	0.0006882494673
2471	0.0006873647879
2472	0.0006869252618
2473	0.0006844914288
2474	0.0006838401205
2475	0.0006822659466
2476	0.0006802724474
2477	0.0006770997944
2478	0.0006761495674
2479	0.0006753103438
2480	0.0006744286344
2481	0.0006731967532
2482	0.0006719082494
2483	0.0006713856057
2484	0.0006706405769
2485	0.0006697662342
2486	0.000667698085
2487	0.0006661147178
2488	0.0006644467687
2489	0.0006632880485
2490	0.0006622585492
2491	0.0006619256233
2492	0.0006603482186
2493	0.0006581225975
2494	0.0006570756783
2495	0.0006566486696
2496	0.000655952946
2497	0.0006542369061
2498	0.000652590196
2499	0.0006515618928
2500	0.000650924974
2501	0.0006502713924
2502	0.0006486531241
2503	0.0006479155758
2504	0.0006477447467
2505	0.0006470488476
2506	0.0006458168087
2507	0.0006452872976
2508	0.0006442858009
2509	0.0006436715007
2510	0.0006432314703
2511	0.0006427059111
2512	0.000641433575
2513	0.0006404834686
2514	0.0006372944661
2515	0.0006371214811
2516	0.0006363721096
2517	0.0006361319789
2518	0.0006354071657
2519	0.0006330862625
2520	0.0006313374915
2521	0.0006302217308
2522	0.0006272478418
2523	0.0006266709301
2524	0.0006261673431
2525	0.0006247695042
2526	0.0006225858159
2527	0.0006205564813
2528	0.0006200605045
2529	0.000619663922
2530	0.0006181565864
2531	0.0006172123755
2532	0.0006164031214
2533	0.0006148162169
2534	0.0006136845403
2535	0.0006127602172
2536	0.0006123326694
2537	0.0006109173955
2538	0.0006097373517
2539	0.0006090632761
2540	0.000607103972
2541	0.0006068175338
2542	0.000606172543
2543	0.0006046334849
2544	0.0006038553961
2545	0.000603291945
2546	0.0006023543648
2547	0.0006002643624
2548	0.0006000931989
2549	0.0005987174207
2550	0.0005982669384
2551	0.000597854259
2552	0.0005975989112
2553	0.0005960985582
2554	0.0005944685359
2555	0.0005939602349
2556	0.0005916207951
2557	0.0005903611057
2558	0.0005898523461
2559	0.0005879437371
2560	0.0005875045434
2561	0.00058541647
2562	0.0005842171098
2563	0.000582895676
2564	0.0005808062883
2565	0.0005799663407
2566	0.0005790575088
2567	0.0005780840385
2568	0.0005779402725
2569	0.0005755442088
2570	0.000574069867
2571	0.0005736918239
2572	0.0005732020477
2573	0.0005719677
2574	0.0005709521874
2575	0.0005701309618
2576	0.0005699075464
2577	0.0005690663898
2578	0.0005677991193
2579	0.0005657804884
2580	0.0005650052918
2581	0.0005648139151
2582	0.0005643599463
2583	0.0005634495379
2584	0.000563254025
2585	0.0005623460733
2586	0.0005615178847
2587	0.0005599447206
2588	0.0005588693778
2589	0.0005583537013
2590	0.0005580951034
2591	0.0005558167799
2592	0.0005544487127
2593	0.0005536940327
2594	0.0005526083229
2595	0.0005520545872
2596	0.0005494823907
2597	0.0005493964193
2598	0.0005487232303
2599	0.0005472391579
2600	0.0005471189843
2601	0.0005459468769
2602	0.0005457184037
2603	0.0005441683199
2604	0.000543732494
2605	0.0005429860793
2606	0.0005411999159
2607	0.0005403328971
2608	0.0005393569462
2609	0.0005388377564
2610	0.0005381726803
2611	0.0005364456204
2612	0.0005358043721
2613	0.0005354029147
2614	0.0005329276664
2615	0.0005322308323
2616	0.000531524993
2617	0.0005311221606
2618	0.0005307169587
2619	0.0005300756227
2620	0.0005286214506
2621	0.0005281500352
2622	0.0005278215179
2623	0.0005260976906
2624	0.0005256795478
2625	0.0005254113503
2626	0.0005237997948
2627	0.0005232158477
2628	0.0005229955201
2629	0.0005219618793
2630	0.0005207438472
2631	0.000519533558
2632	0.0005183987884
2633	0.0005181180747
2634	0.0005172476994
2635	0.0005158664219
2636	0.0005151935714
2637	0.0005130526677
2638	0.0005121592597
2639	0.0005116296996
2640	0.0005104289526
2641	0.0005097711231
2642	0.0005081806582
2643	0.0005077335595
2644	0.0005065905878
2645	0.000506226466
2646	0.0005059645141
2647	0.0005054818159
2648	0.0005050527279
2649	0.0005040437748
2650	0.0005028571374
2651	0.0005017577888
2652	0.0005006094532
2653	0.0004996580328
2654	0.0004987766252
2655	0.000498420429
2656	0.0004980928142
2657	0.0004974411161
2658	0.0004971463212
2659	0.0004965643412
2660	0.0004956186612
2661	0.0004939720509
2662	0.0004936280797
2663	0.0004930059696
2664	0.0004916407307
2665	0.0004911221609
2666	0.0004896300044
2667	0.0004882478499
2668	0.0004876297976
2669	0.0004869030482
2670	0.0004861055226
2671	0.000483307067
2672	0.0004823325038
2673	0.000481965036
2674	0.0004788648419
2675	0.0004786498214
2676	0.0004763152835
2677	0.0004759132215
2678	0.0004743978362
2679	0.0004743019063
2680	0.0004734135654
2681	0.0004729635735
2682	0.0004719682691
2683	0.0004711805179
2684	0.0004699598839
2685	0.000469728939
2686	0.0004696428496
2687	0.0004692155526
2688	0.0004680726586
2689	0.0004677472161
2690	0.0004674758013
2691	0.0004663374047
2692	0.000465723034
2693	0.0004651844823
2694	0.0004650079723
2695	0.0004641312261
2696	0.0004626228094
2697	0.000459413474
2698	0.0004572411637
2699	0.0004571408809
2700	0.0004557851768
2701	0.0004553163061
2702	0.000453297563
2703	0.0004523862225
2704	0.0004519699609
2705	0.0004506555826
2706	0.0004503124532
2707	0.0004492297909
2708	0.0004489212507
2709	0.0004480624776
2710	0.0004478222248
2711	0.0004471331978
2712	0.0004465345003
2713	0.0004459354951
2714	0.0004449488994
2715	0.0004444332069
2716	0.0004438670955
2717	0.0004434455741
2718	0.0004408451712
2719	0.0004386955169
2720	0.0004374704132
2721	0.0004372962618
2722	0.00043658412
2723	0.0004347465681
2724	0.0004329481567
2725	0.0004322957942
2726	0.0004320775515
2727	0.0004310286059
2728	0.0004309770843
2729	0.0004299320831
2730	0.0004292111965
2731	0.000428704927
2732	0.000428248469
2733	0.0004274349449
2734	0.0004272382592
2735	0.0004250083943
2736	0.0004241819953
2737	0.0004229428945
2738	0.0004224608283
2739	0.0004217903778
2740	0.0004210648014
2741	0.0004202266505
2742	0.0004199172614
2743	0.000419021149
2744	0.0004179764353
2745	0.000416816952
2746	0.000416337597
2747	0.0004160788436
2748	0.0004158599825
2749	0.0004138827498
2750	0.0004135152448
2751	0.0004123203521
2752	0.0004121135215
2753	0.0004112955227
2754	0.000410729899
2755	0.0004099824373
2756	0.0004090700231
2757	0.0004084516828
2758	0.0004080445545
2759	0.0004075679693
2760	0.0004065870989
2761	0.0004056159358
2762	0.0004050233898
2763	0.0004045693116
2764	0.0004043283093
2765	0.0004039974895
2766	0.0004026955043
2767	0.0004022979342
2768	0.0004010661888
2769	0.0004004995488
2770	0.0003996835198
2771	0.0003984966907
2772	0.0003978793063
2773	0.0003976928892
2774	0.0003958813828
2775	0.0003954262727
2776	0.0003942627655
2777	0.0003929373493
2778	0.0003928765043
2779	0.0003925818832
2780	0.0003922005955
2781	0.000391314371
2782	0.0003907918077
2783	0.0003899666119
2784	0.0003893191761
2785	0.0003882417637
2786	0.0003879324555
2787	0.0003874118717
2788	0.0003872469158
2789	0.0003868828097
2790	0.0003867431692
2791	0.0003862465686
2792	0.0003854057657
2793	0.0003830577152
2794	0.0003815762227
2795	0.0003813744934
2796	0.0003811709685
2797	0.0003810809301
2798	0.0003799601297
2799	0.0003793985101
2800	0.0003791525688
2801	0.0003779122588
2802	0.0003771157452
2803	0.0003766390079
2804	0.0003749825844
2805	0.0003745983264
2806	0.0003740454782
2807	0.0003723601274
2808	0.0003722642744
2809	0.0003713893267
2810	0.0003708361791
2811	0.0003684790517
2812	0.0003682801848
2813	0.0003682424213
2814	0.0003676505798
2815	0.0003671567787
2816	0.0003669008472
2817	0.000366546599
2818	0.0003657690775
2819	0.0003656754713
2820	0.000365126632
2821	0.0003645822794
2822	0.0003625009798
2823	0.0003622988291
2824	0.0003620464654
2825	0.0003618314302
2826	0.0003615649599
2827	0.0003612796769
2828	0.000360808949
2829	0.0003607181096
2830	0.0003601300946
2831	0.0003593321989
2832	0.0003591480116
2833	0.0003575266499
2834	0.0003571430219
2835	0.0003568186432
2836	0.0003557522725
2837	0.0003554948327
2838	0.0003549373925
2839	0.0003543904894
2840	0.0003539062661
2841	0.0003527603335
2842	0.0003526118197
2843	0.0003520677534
2844	0.0003512860556
